version	phase	path	sha256
20180814171349	main	db/migrate/20180814171349_add_confidential_to_doorkeeper_application.rb	423962b0a253df7ebd846760b9609af5ba99512c9a13151d327273a60bdc6ed5
20180820232245	main	db/migrate/20180820232245_add_foreign_key_indices.rb	ac990920abfcb66e2ee65871f4f3aee8b4da45f2f553d2d943627ef5aedd68f1
20180831171112	main	db/migrate/20180831171112_create_bookmarks.rb	6c2e8d145984935f9f9e20878998217e73e01e3e841352a5014789037026b7e3
20180929222014	main	db/migrate/20180929222014_create_account_conversations.rb	ae2b0fc0de954dc4f9e068234c2605da35cbe79ed2a2d9f7788286a8398417f4
20181007025445	main	db/migrate/20181007025445_create_pghero_space_stats.rb	5be345f9b2cbf8f7aa42d9835b2bb835a24c55d2a378e27b18bbb5b44f35980a
20181010141500	main	db/migrate/20181010141500_add_silent_to_mentions.rb	f236f3a8cc2568dee795ab30cf6702dd7148aa92642a42a4caaecb3f1394625c
20181017170937	main	db/migrate/20181017170937_add_reject_reports_to_domain_blocks.rb	470c1140344e65865dc1bf24fd24fd5e110d317b0846492d5d781840de6ffbee
20181018205649	main	db/migrate/20181018205649_add_unread_to_account_conversations.rb	93cbd358e29e945096d8eac98d6e2ef01c9f6f5d335b50ca09df698810659177
20181024224956	main	db/migrate/20181024224956_migrate_account_conversations.rb	054a0736497632bc2a40552598e297ecd0fd9822172d9d5a1d129efdea75134a
20181026034033	main	db/migrate/20181026034033_remove_faux_remote_account_duplicates.rb	95be0f73f3c2f6d9391d54ac5e819cfa43393dcaefa41a16f3ba32534d11e716
20181116165755	main	db/migrate/20181116165755_create_account_stats.rb	f13b502eacc6e5eb4064f59fdea3f2f00178fcae52bcfab571831e36c237c0b7
20181116173541	main	db/migrate/20181116173541_copy_account_stats.rb	2e316ab6c309a690c7023430adfce00664fec5fc9c82b1d2629d2d92213ad362
20181116184611	post	db/post_migrate/20181116184611_copy_account_stats_cleanup.rb	9f68bc9cfb6963158e11888bf3bd3b59324f2ca68a5f4529095062fd24bc3be2
20181127130500	main	db/migrate/20181127130500_identity_id_to_bigint.rb	13e71644efc7b9711537bd6b75a727efb240a3c13f6988410e366f0beb1f5103
20181127165847	main	db/migrate/20181127165847_add_show_replies_to_lists.rb	3ec432e48ce9c06ba677291a904b556066d5173b6c7853059c2755aa0f7487b5
20181203003808	main	db/migrate/20181203003808_create_accounts_tags_join_table.rb	74006110fe34bcb791dd6172a5e35bf86c1eb9da87735da0e524a1c97b8dd1a8
20181203021853	main	db/migrate/20181203021853_add_discoverable_to_accounts.rb	ab8e9b6f850847ce760bbdc4e6fcc2a91fa161d6640adfda84481d7f587fdc7f
20181204193439	main	db/migrate/20181204193439_add_last_status_at_to_account_stats.rb	7b878e5a0fd1b05dd5affcf5be2d587105d67a74c681d05a27e0d46423464133
20181204215309	main	db/migrate/20181204215309_create_account_tag_stats.rb	eb4d88d561769ecb15aa712e10fd9bbc631f64ae8230c42ca8f0bd31dc0a6c8e
20181207011115	main	db/migrate/20181207011115_downcase_custom_emoji_domains.rb	c766720b289c1ac3be5389a02206cc50003be6feb8e39ef27750e9d923df70ae
20181213184704	main	db/migrate/20181213184704_create_account_warnings.rb	6710fdb8b4bfc4897a9e66a3b533ce01067581f2450272cdcd6a9ef49cbb47ca
20181213185533	main	db/migrate/20181213185533_create_account_warning_presets.rb	8b6b73a0a1a62388d23c1edc62148c0812ad9878ce869aaf0ba9ae9494e206c7
20181219235220	main	db/migrate/20181219235220_add_created_by_application_id_to_users.rb	82adc123566f729fa757f96c6b72858639682dd14f44929b1ad364d142e7fbf8
20181226021420	main	db/migrate/20181226021420_add_also_known_as_to_accounts.rb	91a4e9e34649e2e672284a213bf9647762bae28c4fec111edc0545283d273f54
20190103124649	main	db/migrate/20190103124649_create_scheduled_statuses.rb	9ff30af5ed33ff6fcb18ba5331404a540ca527353ba6dde11fdddf8029ff53f6
20190103124754	main	db/migrate/20190103124754_add_scheduled_status_id_to_media_attachments.rb	ac00217435f89f3d5a690cf6a439ca042e2105c98b81a474a1cb4a0bc81fd795
20190117114553	main	db/migrate/20190117114553_create_tombstones.rb	bc5711cf869d44dc5707dff9d9764aec83e756e073eb978f06fef8865f683ab4
20190201012802	main	db/migrate/20190201012802_add_overwrite_to_imports.rb	2294f1a20e2679d0fe038825690c15e57c44bf57e0642f3784a484b5bb5358d1
20190203180359	main	db/migrate/20190203180359_create_featured_tags.rb	c8f2ce91ec684b6fafa1b5d0d498d63c4666646f6f70293143612ee5eaca5de4
20190225031541	main	db/migrate/20190225031541_create_polls.rb	aec8bdacb2b84dea7e23360f696a57d78c7e51b9703a63bc9b1dd5bbb3f53b6d
20190225031625	main	db/migrate/20190225031625_create_poll_votes.rb	71b7d108d754991fa8a33821dcce4a4491fd8e56333031b249cb315bf099ea4d
20190226003449	main	db/migrate/20190226003449_add_poll_id_to_statuses.rb	3e93d1b812d72de712b94bc1071bec0f768cda609fbd7b39f3f8a372dd588c0c
20190304152020	main	db/migrate/20190304152020_add_uri_to_poll_votes.rb	27c38addb39165765a8d1188c79902ade89f383abf08ef48e8dfce5013154c65
20190306145741	main	db/migrate/20190306145741_add_lock_version_to_polls.rb	bc5a83c491000672faff6992a86bb713673c82200b7ce833667ae0b71b03a5aa
20190307234537	main	db/migrate/20190307234537_add_approved_to_users.rb	06a56d5c94adf11704f02011c721b263e174626c70645e003ef02ff678165eea
20190314181829	main	db/migrate/20190314181829_migrate_open_registrations_setting.rb	04153bccbee04d9e87837d97500a4df001440c97c7db73a82ae2b748abe02f56
20190316190352	main	db/migrate/20190316190352_create_account_identity_proofs.rb	a201b523406e0a0896fb3bd22b01393e5ca3c8dc99738e2d7c5c8589ea82eb48
20190317135723	main	db/migrate/20190317135723_add_uri_to_reports.rb	05be55ac0fc8df083a38086149a1a364ad2a47e7b3ddb26f9462d37299e92841
20190403141604	main	db/migrate/20190403141604_add_comment_to_invites.rb	738bd51c5a1409fa21210cf142bceecfb96c5b9e86fb4d5bb6ba236f0522f066
20190409054914	main	db/migrate/20190409054914_create_user_invite_requests.rb	2cb52dbf996159b54f955d34acc39eaaae78e498c72a6451a76410bcc2777b06
20190420025523	main	db/migrate/20190420025523_add_blurhash_to_media_attachments.rb	2cfa3cd96914aca254e0308c5e3697f0caf5ffb8ef75ae77b65f776ee07f773b
20190509164208	main	db/migrate/20190509164208_add_by_moderator_to_tombstone.rb	cb7245102acb49e190ed5381ce1b7a68bd7e0dd155a82a4b5c7b7e1257e5c10d
20190511134027	main	db/migrate/20190511134027_add_silenced_at_suspended_at_to_accounts.rb	364a58b9cda6c532ea44b92d6267a0c6b85d9e50baca53f3209189cb7553cd48
20190511152737	post	db/post_migrate/20190511152737_remove_suspended_silenced_account_fields.rb	0983ee3e6adb42761434979c4893bf736b2808d295bc5c94158663326bdfcb5b
20190519130537	post	db/post_migrate/20190519130537_remove_boosts_widening_audience.rb	a78841a408f2c6f608c38f9593afc46ba3421520b14b385cfb51c35221a731a6
20190529143559	main	db/migrate/20190529143559_preserve_old_layout_for_existing_users.rb	18d428ee63ad54f2e59b7114296461680ec6e67ee7a8cb4612a8b3a3c868b534
20190627222225	main	db/migrate/20190627222225_create_custom_emoji_categories.rb	af2def9251d82c7189446033a2daf792432cf1d90f354539acc56c7b56dd3025
20190627222826	main	db/migrate/20190627222826_add_category_id_to_custom_emojis.rb	66a8207c44ba8936f7f74247fccea2bb6943c9ee5ce8fa822e34cfa2036088ec
20190701022101	main	db/migrate/20190701022101_add_trust_level_to_accounts.rb	cae9874b95389cca6f9db5a377e4e31ed9e0748c314a6d5021a0a8a5221f71db
20190705002136	main	db/migrate/20190705002136_create_domain_allows.rb	4ff7d04d6046de57e50c4125b8c75e30870c205e993ca9101ed13436ab94359d
20190706233204	post	db/post_migrate/20190706233204_drop_stream_entries.rb	ccabe1873e9b20932bdd6fea6ae5c085725230ed46189d2f26fefca9c31cf597
20190715031050	post	db/post_migrate/20190715031050_drop_subscriptions.rb	d10773a40f84f3b60a621a10eb37644a7760a31afd6858dd6a2831aa3a12c176
20190715164535	main	db/migrate/20190715164535_add_instance_actor.rb	1245311b187637382fc0dd160a26713d5595e7be5219dfe689fc7e45be74ad78
20190726175042	main	db/migrate/20190726175042_add_case_insensitive_index_to_tags.rb	7c33b9bedb392386632ebe1f378937084cbb0f2b82b093d5047f1ca274c3ede4
20190729185330	main	db/migrate/20190729185330_add_score_to_tags.rb	0e363f496519628c53eb31476d0c1d88dee301129ad2c8d820203b7ab105335b
20190805123746	main	db/migrate/20190805123746_add_capabilities_to_tags.rb	c1ec711051c2824cd4ddcae3954d212c25427d07db46173304b3bd13bc6d82de
20190807135426	main	db/migrate/20190807135426_add_comments_to_domain_blocks.rb	b37798d7801509209b145cba702e116dbaf4f3501f2faa54f0f0ae877de608c7
20190815225426	main	db/migrate/20190815225426_add_last_status_at_to_tags.rb	84fce1551b90522dff49523bfdb846dde482512a96153729fc580a4f35d20bf3
20190819134503	main	db/migrate/20190819134503_add_deleted_at_to_statuses.rb	a2bcc07457dd18d146a15f09f21a09cb66433507c909faf7bfd2ac671f4da074
20190820003045	main	db/migrate/20190820003045_update_statuses_index.rb	0efc0be21ebef7bce314ad0e7d64298a825ffb65816b74488de6b093515bcdd2
20190823221802	main	db/migrate/20190823221802_add_local_index_to_statuses.rb	881f9d3e756945112c0f4527502415965ae218c572457bf8cd7a3c4be3342ef7
20190901035623	main	db/migrate/20190901035623_add_max_score_to_tags.rb	1de681ffa87008b03647eb6f2b94a25f800d8d1f76c4df8e015d29aee51900eb
20190901040524	post	db/post_migrate/20190901040524_remove_score_from_tags.rb	6605d8babaccdf968ab3bbeecca2d81269295d146b063c3ed91e18f0b470eaab
20190904222339	main	db/migrate/20190904222339_create_markers.rb	6fb1673a91903f089744f2a51f0e8429579446312644d91a2d620f9c2ea6ea9a
20190914202517	main	db/migrate/20190914202517_create_account_migrations.rb	1e8ccfb2fac2893702ee795edcdb1996ff6df2984e97588f2014d5540d3621e1
20190915194355	main	db/migrate/20190915194355_create_account_aliases.rb	5c6910797a113379e1b0ad4c21202fc65d7dcaa3f3aee17db7702487d27d54a5
20190917213523	main	db/migrate/20190917213523_add_remember_token_index.rb	92d439e3c0d50aa5518b60e51ddef4f86ecda94960cf2960289b527d22fb26a4
20190927124642	post	db/post_migrate/20190927124642_remove_invalid_web_push_subscription.rb	dbc09033e06ba4ffd1f48853d2049584d659b831b116c236136e06d122ac328f
20190927232842	main	db/migrate/20190927232842_add_voters_count_to_polls.rb	6fad0c83cf07dfe6c437de2c905a25824277b58ab8351027eed7909d15d32fff
20191001213028	main	db/migrate/20191001213028_add_lock_version_to_account_stats.rb	5cce6cac31f6275b6497d74bd12ffef93caa9c84311c55a596f0d4aea1515b0c
20191007013357	main	db/migrate/20191007013357_update_pt_locales.rb	353d6ea309e99bdd49e6f306eda2626b42c11d4addeeaeaab702abd97e80d6c8
20191031163205	main	db/migrate/20191031163205_change_list_account_follow_nullable.rb	29fadd5c0d9f54ac4eddf1fb5e95ff64762082e4167b8c4bb11b0a07d29e8cad
20191212003415	main	db/migrate/20191212003415_increase_backup_size.rb	c8d745e6c2cec0cba5ac880b95b5019498fd9278917a46ce34e4f806c260bde5
20191212163405	main	db/migrate/20191212163405_add_hide_collections_to_accounts.rb	a14723d20ba4f44b88fa88c3a07ad55594489783be6e823f1e61a5f55848c77b
20191218153258	main	db/migrate/20191218153258_create_announcements.rb	53d6810ce5c6d0f3f7de42716c36740c010a38e69228bacc6d1b860992efee90
20200113125135	main	db/migrate/20200113125135_create_announcement_mutes.rb	b994d950f525ccefb1aa629e5ec88fa9ca11ee894af03610e89daac90a19b11c
20200114113335	main	db/migrate/20200114113335_create_announcement_reactions.rb	0b92631e7e50f945f7250b5d09d8cc09f5059797013ad1dee466c7ff27ef94ca
20200119112504	main	db/migrate/20200119112504_add_public_index_to_statuses.rb	ba7a1ed6a6b87837bba337b1fba3ac88a972840c69d3a760b069a66d173dc935
20200126203551	main	db/migrate/20200126203551_add_published_at_to_announcements.rb	46c0f14906554560090ab01e79d00f96e6601632691f5b5a1f10d128149028fd
20200306035625	main	db/migrate/20200306035625_add_processing_to_media_attachments.rb	d9c395190f755dae6286228fca9926eb6ecc2c6d06f3c7881690601a7c66e800
20200309150742	main	db/migrate/20200309150742_add_forwarded_to_reports.rb	c9bc1f43954ab2bf2acc9f399e75f4a9599d0e59495cb709de3dd7e2615fb194
20200312144258	main	db/migrate/20200312144258_add_title_to_account_warning_presets.rb	9c2caa92e99d542caa36c5f749df614ea97d00f4b3b09a0141fd5d53db9f8441
20200312162302	main	db/migrate/20200312162302_add_status_ids_to_announcements.rb	83e2c2178523195c75b47083763046a208b11e39c7b21d8a9bfac75414b29aef
20200312185443	main	db/migrate/20200312185443_add_parent_id_to_email_domain_blocks.rb	374d960b6bd926967bb9c0670cc3d4df39dd36c9b200862bdde4751084e94d94
20200317021758	main	db/migrate/20200317021758_add_expires_at_to_mutes.rb	02b806ca80d2a78265e2da4b254469f46763da04c354c01019f25f4c20dda66c
20200407201300	main	db/migrate/20200407201300_create_unavailable_domains.rb	5d2b0e38e908a406785b08b0cc8ef5e9b2c0a52d707498203d4744c83a867e2d
20200407202420	main	db/migrate/20200407202420_migrate_unavailable_inboxes.rb	b72a84a38ecb59c5805ff251f505f2795f2241faf282fca1d4fc3dc27779d1e8
20200417125749	main	db/migrate/20200417125749_add_storage_schema_version.rb	5ec8ccf751e67b9807b2d781b898fb001f1ea2e3fede7bdf466d1b64116f5177
20200508212852	main	db/migrate/20200508212852_reset_unique_jobs_locks.rb	a53722c7ef88b6f0d79bd6c87089c68d6734aafc5e00a0407535f4052a9d6908
20200510110808	main	db/migrate/20200510110808_reset_web_app_secret.rb	836995621c1516cba184609ba0e06f12764c714ad8182ad8cbc4f021454b7d7d
20200510181721	main	db/migrate/20200510181721_remove_duplicated_indexes_pghero.rb	fed198550159ac5d2b2d82e9806f2e9cc90185e6e840d8d981196879be715217
20200516180352	main	db/migrate/20200516180352_create_devices.rb	0d1c981ec76abc59b73f4c34dbd182282210fd9b3a0b6068e78b28ca5e1d60f9
20200516183822	main	db/migrate/20200516183822_create_one_time_keys.rb	ab67bcde4781f75cbd5b799c3b6bebf085c3ecf3b0eceff12e606d84902e7c2b
20200518083523	main	db/migrate/20200518083523_create_encrypted_messages.rb	6ea91e7f4eabae48fa256b97a370f4e56f8e34eafd0f72f9c11ba693edf0179a
20200521180606	main	db/migrate/20200521180606_encrypted_message_ids_to_timestamp_ids.rb	ad9c769b90407bd26dad8e65aa0bbfd4d61dd28e2f960904727c4f83fd72a6e1
20200529214050	main	db/migrate/20200529214050_add_devices_url_to_accounts.rb	ddbe4b5fa05cd8e36b3455f4f5c5352d7c93f2ff3368f1e03eac067dec027ec2
20200601222558	main	db/migrate/20200601222558_create_system_keys.rb	8601b845ae8d2c46b531a0ba3c46a8cd65f12ba179f4e1afabb343a0218939b1
20200605155027	main	db/migrate/20200605155027_add_blurhash_to_preview_cards.rb	373602f2805aa8d8f5d7ab83db3c44bd20940a3ab71958c6445a85f36ef90f7c
20200608113046	main	db/migrate/20200608113046_add_sign_in_token_to_users.rb	112c880a4c3d674d8c6e90b2ea17166d3eb7a71fdd891c485f03d3918c6f3f14
20200614002136	main	db/migrate/20200614002136_add_sensitized_to_accounts.rb	973421af1184525349dba261f7cdf06adca55312b884452c644083c85aacbabf
20200620164023	main	db/migrate/20200620164023_add_fixed_lowercase_index_to_accounts.rb	31b7fa365bdb01128f880466992e1cde3008e9e01f1b65d529836c51e2304a2f
20200622213645	main	db/migrate/20200622213645_media_attachment_ids_to_timestamp_ids.rb	0ea493e062b5e162a2d9650980401ab6b989fa68b419be7da595bdaa9114d333
20200627125810	main	db/migrate/20200627125810_add_thumbnail_columns_to_media_attachments.rb	570771d8cf5abcd8060ba08d76f5ce78b35d5b31e79dae21d053868e6a9e16c0
20200628133322	main	db/migrate/20200628133322_create_account_notes.rb	0a283a1b23cfaf9e229d8aef278d2fd69318e57c262f4ea227087dae82248cbf
20200630190240	main	db/migrate/20200630190240_create_webauthn_credentials.rb	c3ff21a10522e9f90069d8bc05c2250c9a27e6172114aa3f7c7d1af09f6b3683
20200630190544	main	db/migrate/20200630190544_add_webauthn_id_to_users.rb	1214faa2c71267812eb3a1fa5685febf97ae4bebb040adf9f0980794cdb6116d
20200908193330	main	db/migrate/20200908193330_create_account_deletion_requests.rb	ba8480ec62f35a065d13f4f3b91a6b146e85a623dc11a5b23b87ed4cc98277a8
20200917192924	main	db/migrate/20200917192924_add_notify_to_follows.rb	5778e3e678931e177d144647ea288b3665f293caf20e76360e6966358d34f499
20200917193034	main	db/migrate/20200917193034_add_type_to_notifications.rb	3880c8e78c214d28e99a0ed4ad66196f836b3f855005ac5c273f7c6473d47e57
20200917193528	post	db/post_migrate/20200917193528_migrate_notifications_type.rb	b8509b9ad600c9cc3e977326e39a4ae6266a4502820257c88758b4920ce67658
20200917222316	main	db/migrate/20200917222316_add_index_notifications_on_type.rb	5d2321cef91493bd8572f64c6ab026a090da13bdf5b9d71283a527ccd9f3d076
20200917222734	post	db/post_migrate/20200917222734_remove_index_notifications_on_account_activity.rb	71016539d5a0fc963fbe956ee8c6dfacb3e1471fbb3796d38124201a529d7af6
20201008202037	main	db/migrate/20201008202037_create_ip_blocks.rb	4dadc77411f98d6056b5f97460d50a99b75ab5296d5042d370c8f368b6569734
20201008220312	main	db/migrate/20201008220312_add_sign_up_ip_to_users.rb	57cd290bda6ffd1873abbf909b3aeb1344475735186927ed1457768b76b5b76c
20201017233919	main	db/migrate/20201017233919_add_suspension_origin_to_accounts.rb	0e0d6493c396158dbb633c64b1fc759a392c4191151a8b5ea7165acb33684de6
20201017234926	post	db/post_migrate/20201017234926_fill_account_suspension_origin.rb	950e92a990fa99d53db225cb4b70991a180a3c1be1da5e37f58e47dfecb6adbb
20201206004238	main	db/migrate/20201206004238_create_instances.rb	37c40c1432881c955c9013bdde29ce8d7641532e5184f1554d30a857cf76e2ef
20201218054746	main	db/migrate/20201218054746_add_obfuscate_to_domain_blocks.rb	7b9a6c82b5fcf6b7892212999e68c367861abb5a12de578dcc00e4eda5a41774
20210221045109	main	db/migrate/20210221045109_create_rules.rb	452d2db33bdd26ba6174bcfa7a2bcdc7403b3379b343b4da8053e9e1162576a4
20210306164523	main	db/migrate/20210306164523_account_ids_to_timestamp_ids.rb	ee5d43c2118d0d8676eccbfdf87dac6a82ca93cd24afe960f06ee8f71303d9d2
20210308133107	post	db/post_migrate/20210308133107_remove_subscription_expires_at_from_accounts.rb	5368872f625a4146a00aa4bcef382078dc83452a04bd7d662a4516a7da55df96
20210322164601	main	db/migrate/20210322164601_create_account_summaries.rb	11324954bbe9ebc7a8eeadc25a40f73b4a44b6d8d5ac9bcbdbb55ba4c39310d4
20210323114347	main	db/migrate/20210323114347_create_follow_recommendations.rb	5e56035b668edcb39c076a644dc6a7eda12d0b0afe43d4a8c6cac124b13f89dc
20210324171613	main	db/migrate/20210324171613_create_follow_recommendation_suppressions.rb	9355054442ca19ff1711d56f5acc3996342bf0932e029c03042fffb1ba1704f5
20210416200740	main	db/migrate/20210416200740_create_canonical_email_blocks.rb	eb34ffcc81e10499c32c75eb4c873f2d915f5d35bbae2c622be43df67495ad64
20210421121431	main	db/migrate/20210421121431_add_case_insensitive_btree_index_to_tags.rb	1b2d28c75dde0d06c833685a04a1152a0d400de7471e47fcb49d4b02bf13b38d
20210425135952	main	db/migrate/20210425135952_add_index_on_media_attachments_account_id_status_id.rb	3a5172bc1e6831dad6f360808f33a61ae772f12893deff43441b90342e19af72
20210502233513	post	db/post_migrate/20210502233513_drop_account_tag_stats.rb	de91fc8665224b8e0f1957107be54911c5f9274d62517d4928f66f3082882dcf
20210505174616	main	db/migrate/20210505174616_update_follow_recommendations_to_version_2.rb	24c5667f365a8976bb814738f508b39187d81311d84f18a2140e5c1e70e153b4
20210507001928	post	db/post_migrate/20210507001928_remove_hub_url_from_accounts.rb	90054fd0ea9abeead7baea83b55f5cb5d124bce0b13c3344495e1fb1a98167ab
20210526193025	post	db/post_migrate/20210526193025_remove_lock_version_from_account_stats.rb	8e48046618e7d1a8403c7cc82f9aa8760912ede0dc0f704694ebffe7372b11ec
20210609202149	main	db/migrate/20210609202149_create_login_activities.rb	c295086aad0639a514ac781bd8e782da96aeb8444e3fc580718f772c3eb35b23
20210616214135	post	db/post_migrate/20210616214135_remove_current_sign_in_ip_from_users.rb	3592ca342e8898c89a7f5f6b91dbd9c42ad6eca2867e54c825293901dcb23ade
20210616214526	main	db/migrate/20210616214526_create_user_ips.rb	68a42d342dbe2fafc4928f3f2c4b5b5a9cf741e16ac6dfc3cf856b88f882f774
20210621221010	main	db/migrate/20210621221010_add_skip_sign_in_token_to_users.rb	2b4014853fd68288cf9c95bf067d732f0e748d749c6d3baab8cac2ab634cc024
20210630000137	main	db/migrate/20210630000137_fix_canonical_email_blocks_foreign_key.rb	f1ed8c18c9b29007c4b2ea90e2ef852dc7a87af95e38a6a76da0984bb0a419d7
20210722120340	main	db/migrate/20210722120340_create_account_statuses_cleanup_policies.rb	0f8d17624e090bc922da535965ffc6a6aadae403d0d1750c6d2d84e1a5e66805
20210808071221	post	db/post_migrate/20210808071221_clear_orphaned_account_notes.rb	5d8725c7b7eb4630ab8a6ca1d74da9bee415d515ca9b7eb9692adcf6c03b5b59
20210904215403	main	db/migrate/20210904215403_add_edited_at_to_statuses.rb	1c41964d30a9e1ed7cd838b546aeafdbb2a3fceef8943b4b04350cc32f41c8c8
20210908220918	main	db/migrate/20210908220918_create_status_edits.rb	7c83f2f3e3597b9eaa2317a15b2b9acb3266f1e422808136a3c63af240dfe9b8
20211031031021	main	db/migrate/20211031031021_create_preview_card_providers.rb	4cb8767ac66700f80c74ca8d26ce5704fd54d49b965d1df79c434c538d54a59a
20211112011713	main	db/migrate/20211112011713_add_language_to_preview_cards.rb	c47e81022950c9b49480df0375a6454a8336aa623dc64000ed82454ceff584ad
20211115032527	main	db/migrate/20211115032527_add_trendable_to_preview_cards.rb	55c7e74a22c3fbe77d4e4aa364b5e23497129a756d747830f13ce300c55ddb51
20211123212714	main	db/migrate/20211123212714_add_link_type_to_preview_cards.rb	b2d8c48a96d0889637292a19cd56c0dab4c6812fe8a439f14e5360b9dd616c74
20211126000907	post	db/post_migrate/20211126000907_drop_account_identity_proofs.rb	6d1d7b41d243f2b36403087f0e3f8713ba5ed1dc382143fed4fa3c95c8dfd6a4
20211213040746	main	db/migrate/20211213040746_update_account_summaries_to_version_2.rb	f7395eba8fb2b50c7623b72a8be8edc0506a45e0606d89bce0f095d77920c733
20211231080958	main	db/migrate/20211231080958_add_category_to_reports.rb	f106d816517f8965f5dbe512fbd04f217ca17f74b384348c79507efa9fbc67b4
20220105163928	main	db/migrate/20220105163928_remove_mentions_status_id_index.rb	ed60023953506ef381844c83106e6b849460bd8817230ebc13eacb3310e58235
20220109213908	post	db/post_migrate/20220109213908_remove_action_taken_from_reports.rb	e4a1efc1f97157ef8b1f8b9031180187f755ac5a7d148efb94a715d0d7e7b8ef
20220115125126	main	db/migrate/20220115125126_add_report_id_to_account_warnings.rb	092326f91a8619033de429d36771cd0bddb0c6c5dce4f5446f9724a2a5ae3fc0
20220115125341	main	db/migrate/20220115125341_fix_account_warning_actions.rb	1b13a7d1c77723e9a4eeb1c2bc3423051683af72897151eb936576c6daffdeb4
20220116202951	main	db/migrate/20220116202951_add_deleted_at_index_on_statuses.rb	e8b8fd65e3a232926b071fb9fd49d9429fb3615be67f5ecc3b8729f8d812a61e
20220118183010	post	db/post_migrate/20220118183010_remove_index_users_on_remember_token.rb	2da00b86f5384c376a026307750628b2bf146d27f4b4c57c3c340b4cdb2a5003
20220118183123	post	db/post_migrate/20220118183123_remove_rememberable_from_users.rb	5ecad02b8fd2be21c2bd2ee71cf22ebdc69870d9427ce1990e295e5bcf13b72f
20220124141035	main	db/migrate/20220124141035_create_appeals.rb	a5ee697ee9ce3e9bf7094184592ba917c81ed78bda55b4bcd13f88f8e84bcbe2
20220202200743	main	db/migrate/20220202200743_add_trendable_to_accounts.rb	d44741ba326a7144a700bf3005304ce750605bb50afd892cef979049ec4efc9c
20220202200926	main	db/migrate/20220202200926_add_trendable_to_statuses.rb	f1f11e5e2cd9a6b36578af0a2898411af0ce8cc0ec5e5e2aea8a6593a2c0295c
20220202201015	post	db/post_migrate/20220202201015_remove_trust_level_from_accounts.rb	c7d85c2dd4dedd3f17afcf3726f05684748cb3b6dfa06cbb93d425f3dc9732ca
20220210153119	main	db/migrate/20220210153119_add_overruled_at_to_account_warnings.rb	56ba342d63d616fefb50faad7e9104ad9438a01fb74d86c6bffa4a0adc1da6e0
20220224010024	main	db/migrate/20220224010024_add_ips_to_email_domain_blocks.rb	ad17872089f2627122689e0f560bef1e93793b2983d729a5b56d9faab63bbe9d
20220227041951	main	db/migrate/20220227041951_add_last_used_at_to_oauth_access_tokens.rb	fd9aa82dcc8f6ad1012e2d29694fa9f457163001af0a60dbf6b3207110ffc293
20220302232632	main	db/migrate/20220302232632_add_ordered_media_attachment_ids_to_statuses.rb	b440d4a4d918ac6f551ab31897b724944df6305da9d39c1c2015f8ffbe2426a8
20220303000827	main	db/migrate/20220303000827_add_ordered_media_attachment_ids_to_status_edits.rb	323a3908be59fbf63db3fc51d335f12c40d772a70563cb7a162cc14e3c2e9b1c
20220303203437	post	db/post_migrate/20220303203437_remove_media_attachments_changed_from_status_edits.rb	32a88e36c229b17abea2f7baae35e4a7985546b90bf2da230a32df6832cbe576
20220304195405	main	db/migrate/20220304195405_migrate_hide_network_preference.rb	fc0862b999b30c4bf3d4f2ea8590b944a27bf0ea2178310b586b23d75a6c9710
20220307083603	post	db/post_migrate/20220307083603_optimize_null_index_conversations_uri.rb	0af67cce2e968a547134621fd13e19e8dea8072776cc3b87d7da92a44fd9c531
20220307094650	main	db/migrate/20220307094650_fix_featured_tags_constraints.rb	512d445d55dbc7f689c5fe5fe03481428affb3b4ff2daaa3d1b9cc8f841e38e5
20220309213005	main	db/migrate/20220309213005_fix_reblog_deleted_at.rb	76a81cd68da02dc5ab19c7efba8579b0e8769c3ddad6272c668addcfa1b320f3
20220310060545	post	db/post_migrate/20220310060545_optimize_null_index_statuses_in_reply_to_account_id.rb	8e18ef07fe01b74eef02bac410f93a5a3ee1000abe84b28d912fd56310e482d5
20220310060556	post	db/post_migrate/20220310060556_optimize_null_index_statuses_in_reply_to_id.rb	0146a87390b1c543d13ec1b7ac32bc553256f5e8527f8b73d7346eebf7b3f90b
20220310060614	post	db/post_migrate/20220310060614_optimize_null_index_media_attachments_scheduled_status_id.rb	b66e5dece9109830aaee1a87e6064b26893802309b4eeea24bb7bce66ac895f6
20220310060626	post	db/post_migrate/20220310060626_optimize_null_index_media_attachments_shortcode.rb	0c25cb474667341439ff88834739928d7b65f481754acef856215835146d5ba2
20220310060641	post	db/post_migrate/20220310060641_optimize_null_index_users_reset_password_token.rb	0f1592ed1ef3d3d638f7cb10ab35e3c3c601d4d1a54f14f62cc869c220182294
20220310060653	post	db/post_migrate/20220310060653_optimize_null_index_users_created_by_application_id.rb	efbb59765c3f7b8d5228bd7c9ed39051f506f9436148683a2742b0df00d89d6c
20220310060706	post	db/post_migrate/20220310060706_optimize_null_index_statuses_uri.rb	457e8a48637eb321cf74a7b740e5ea523b2ceabe00b93a4af90847e7e6699735
20220310060722	post	db/post_migrate/20220310060722_optimize_null_index_accounts_moved_to_account_id.rb	acca3cc0574ca6cfeb85f20bceb356f2f00d5fec6f88ba06870fe5b57ea507a0
20220310060740	post	db/post_migrate/20220310060740_optimize_null_index_oauth_access_tokens_refresh_token.rb	ee1fb39788769f95311e727ce361a5adc4793bdce884bfcb628e66e0d2133d32
